14,0,17,60,0,51,11,13,15,44,6,9,5,35,53,0,61,3,50,59,45,21,0,0,56,0,0,22,0,58,8,0,0,33,0,26,0,29,0,41,20,16,25,0,2,32,0,28,57,64,49,30,0,48,55,0,24,54,43,31,0,39,0,0
57,55,0,50,0,0,34,33,0,32,62,35,0,0,0,5,43,60,29,40,0,37,0,15,2,42,58,47,44,0,0,0,0,0,0,31,0,52,45,26,0,61,9,51,0,10,0,19,56,53,0,16,8,17,0,25,0,49,14,0,7,1,4,0
0,0,62,5,12,0,0,8,0,41,45,26,53,37,49,52,0,0,0,38,50,24,10,0,0,0,0,0,0,7,32,64,0,0,14,48,43,33,44,2,30,63,6,36,0,0,0,25,31,58,0,0,0,0,39,0,0,9,20,15,16,22,29,0
18,38,58,46,0,25,22,0,0,23,0,0,20,6,31,27,1,0,41,57,0,33,13,0,19,5,0,0,0,14,26,12,21,49,56,0,29,63,0,24,28,40,64,4,3,0,34,62,0,50,0,35,48,0,2,0,32,0,0,45,0,8,60,43
0,43,64,0,0,28,2,37,0,0,14,33,7,48,61,12,52,19,0,0,63,58,26,0,25,50,60,8,9,20,0,0,38,0,41,39,59,0,30,51,0,18,32,0,46,0,16,0,0,24,54,0,0,34,0,0,0,31,17,35,10,55,13,44
0,45,0,0,17,0,59,0,58,19,63,15,2,0,50,0,32,56,0,0,18,30,31,9,0,0,22,24,33,23,46,0,0,0,13,7,0,55,35,10,0,14,47,0,52,29,37,48,0,44,0,1,64,27,62,38,41,61,51,0,0,53,6,54
0,47,49,0,51,0,54,0,24,42,44,22,4,40,0,0,0,0,48,34,7,27,0,6,0,31,0,55,30,28,39,0,5,0,0,46,0,0,17,16,0,0,15,45,57,0,23,35,0,9,0,0,0,20,12,0,0,18,64,50,56,0,21,36
0,0,32,31,53,23,6,0,64,3,0,34,10,51,9,43,0,28,20,46,59,0,35,0,45,49,37,29,13,0,18,0,47,25,0,0,0,54,0,15,42,0,55,0,22,0,0,33,21,0,0,40,0,0,63,0,62,38,19,11,0,0,57,27
48,14,52,0,0,0,19,24,17,0,16,13,0,0,25,18,21,0,49,0,39,0,11,54,10,38,34,57,15,6,43,0,0,0,27,22,23,0,50,53,0,0,31,0,7,0,44,12,51,32,59,0,0,0,36,46,63,0,33,37,0,42,0,2
0,64,0,62,0,48,0,11,60,53,41,45,47,4,0,0,0,0,57,20,26,29,0,25,0,37,16,52,0,42,7,1,0,54,10,51,0,0,0,0,35,9,0,59,14,0,0,31,22,0,55,0,43,0,5,0,49,58,0,0,0,0,18,39
2,0,26,8,10,0,38,16,56,21,0,0,0,0,64,0,0,52,18,60,0,0,0,14,30,63,32,0,0,0,24,57,39,46,12,50,0,31,0,0,51,44,0,0,28,3,54,34,0,17,0,42,0,58,45,4,59,7,0,41,0,0,0,53
0,0,4,0,31,0,0,19,0,0,5,0,0,2,34,0,36,0,0,15,54,7,32,0,14,58,25,51,18,8,0,13,0,28,0,0,45,0,0,21,12,17,49,48,43,0,41,0,27,56,0,0,23,44,33,61,0,35,0,0,3,64,0,0
0,54,44,3,0,49,61,42,23,0,0,55,17,0,0,0,39,4,16,56,0,59,27,22,0,0,64,31,60,10,11,0,0,0,0,0,48,18,58,35,53,36,13,46,0,0,0,47,6,2,26,63,0,0,38,0,1,40,0,0,21,15,0,0
28,0,30,0,0,0,17,57,0,50,0,27,35,0,1,63,0,0,0,0,38,55,0,51,0,6,26,62,0,36,53,44,0,0,0,33,60,25,43,0,0,42,23,8,16,21,64,0,0,0,0,39,54,14,24,0,37,56,34,2,31,12,0,4
46,9,0,52,23,0,0,25,0,0,22,8,58,49,26,10,0,0,6,19,21,0,3,0,15,54,17,12,20,0,61,0,44,0,0,59,0,4,47,0,0,60,5,27,0,56,40,2,0,7,30,36,29,0,0,41,0,16,0,0,43,50,45,57
7,18,60,37,0,0,0,0,0,0,0,31,28,39,12,30,44,0,53,43,8,10,61,58,34,19,48,41,2,38,23,50,49,0,0,6,3,16,0,0,0,4,0,0,63,1,0,55,0,0,0,0,9,15,51,21,52,0,0,5,0,47,0,0
51,59,0,45,0,0,47,0,43,20,25,38,42,0,0,61,49,37,0,0,0,0,28,0,0,3,4,0,0,0,0,0,0,24,0,14,5,36,27,13,6,0,11,15,0,26,0,0,16,57,53,64,0,0,0,0,0,29,23,0,0,44,30,0
22,0,0,41,46,0,33,48,7,14,0,54,0,32,29,0,0,0,0,55,43,0,0,37,0,53,8,0,58,60,0,6,61,0,36,16,35,0,0,31,23,38,0,10,0,0,24,0,17,15,2,59,0,50,0,0,27,0,0,9,0,49,0,0
0,0,43,0,4,0,0,40,0,18,10,0,13,0,0,35,0,45,42,0,46,0,36,0,50,0,47,0,34,0,0,24,0,9,64,32,26,5,0,52,59,0,0,2,62,0,0,21,54,0,25,6,0,0,58,27,0,0,41,0,0,57,12,0
35,28,0,0,2,14,45,53,4,0,58,0,0,50,33,0,19,9,0,21,0,16,51,62,36,0,0,64,31,22,0,11,1,38,0,40,0,17,54,48,27,0,41,57,0,0,12,37,0,52,0,0,24,7,43,0,3,55,0,46,0,30,42,0
9,58,37,38,56,0,0,34,16,5,8,0,46,43,0,42,0,32,0,0,33,15,14,10,20,0,41,27,0,52,0,23,0,0,0,0,53,22,0,29,0,0,0,0,39,0,11,6,0,36,12,0,0,3,35,1,13,26,0,44,50,0,19,64
0,0,0,44,0,6,0,47,57,56,24,0,0,0,0,26,17,53,1,0,29,35,30,2,4,0,59,39,0,0,0,0,3,0,0,10,41,11,51,0,43,22,36,0,0,16,58,0,0,0,0,0,0,23,48,0,21,0,25,0,52,32,15,0
0,3,54,42,0,0,0,0,53,22,0,60,41,0,47,0,18,23,24,6,0,28,39,0,57,0,13,0,0,0,33,0,0,0,0,0,12,0,62,0,56,52,0,49,64,40,0,46,0,0,19,26,0,11,0,0,0,59,0,0,0,31,0,8
0,27,10,0,0,62,0,59,48,25,0,20,15,23,11,45,7,63,0,0,0,31,0,8,0,18,0,0,16,30,12,0,6,2,21,19,0,56,0,0,47,0,0,0,0,0,0,3,40,0,64,0,22,0,0,0,53,0,0,4,37,28,17,0
20,50,15,0,32,57,0,0,0,49,17,1,37,52,0,9,11,48,0,13,40,12,4,27,51,0,0,0,0,0,10,38,0,0,18,44,34,7,60,0,25,19,0,0,31,53,30,5,0,0,61,46,56,42,0,62,35,0,36,0,54,43,0,0
