53,42,0,0,0,51,32,11,35,60,0,16,44,0,0,0,34,57,8,28,46,0,0,0,56,3,33,4,0,10,0,59,0,31,0,0,0,49,0,48,0,0,0,5,15,0,62,45,39,20,0,0,36,0,0,0,0,0,1,0,30,0,22,55
0,14,31,36,0,0,0,22,43,47,40,9,27,0,0,63,0,0,0,0,23,56,18,15,8,50,52,0,0,64,0,38,39,0,57,28,29,54,17,0,48,4,7,0,0,21,33,0,45,0,0,0,0,42,0,46,0,6,19,62,0,35,25,0
13,0,47,21,8,37,0,0,0,0,0,42,0,39,0,58,29,0,0,0,40,0,36,0,55,27,0,0,22,62,53,1,0,32,0,0,0,23,52,38,20,2,0,0,59,0,3,6,0,18,0,0,0,0,10,0,0,48,0,50,57,61,15,0
6,56,17,9,60,7,0,0,11,15,8,32,3,0,30,0,50,54,0,47,0,37,0,0,28,41,34,43,0,0,36,0,0,0,0,0,0,0,0,0,44,35,0,53,25,0,0,0,57,0,19,40,0,0,51,0,21,16,10,20,24,0,12,31
12,20,15,24,62,40,18,0,0,45,13,0,46,7,33,56,0,0,0,1,0,0,41,0,57,0,0,19,5,54,0,42,0,0,0,0,0,0,0,0,9,51,0,0,0,0,0,0,16,63,55,26,35,64,4,0,0,17,0,0,59,0,43,28
0,0,34,39,64,0,15,0,18,0,48,26,56,0,0,0,25,5,0,38,0,9,45,55,24,0,54,0,0,0,46,43,23,0,19,0,3,0,0,14,30,29,32,0,0,0,0,0,52,6,36,0,37,1,0,0,0,47,7,40,61,42,0,50
0,0,5,4,0,62,6,21,2,55,41,0,47,38,43,0,24,53,0,50,0,0,14,0,0,29,9,0,0,56,23,3,0,44,46,18,0,57,0,37,0,0,34,15,52,0,31,0,0,42,0,60,0,58,0,0,0,0,63,49,0,0,59,19
25,0,0,0,14,47,0,0,42,5,0,0,10,0,31,0,0,56,17,43,0,6,39,62,48,55,0,28,21,19,40,0,54,52,59,22,61,20,9,0,53,26,4,49,0,38,36,0,0,0,44,0,3,27,24,34,0,1,2,0,0,30,0,8
26,0,18,0,20,19,9,0,36,24,23,35,58,0,50,40,61,0,29,0,0,0,11,0,4,47,0,30,37,16,45,6,53,63,2,55,0,0,0,0,39,0,59,0,0,0,43,0,38,31,17,0,57,0,5,25,62,33,64,0,0,0,46,48
0,0,0,0,0,0,24,56,0,39,62,7,9,29,54,16,28,0,37,51,0,23,0,35,34,0,41,0,0,61,0,12,0,0,17,0,0,32,49,5,14,19,22,0,0,57,0,0,0,0,64,0,26,15,0,0,38,53,13,4,45,0,36,20
52,17,63,0,51,36,0,0,0,19,46,30,0,34,1,21,4,31,15,64,58,0,0,0,0,44,5,33,35,59,50,0,0,13,0,26,0,27,0,29,60,0,20,23,2,0,61,0,7,40,0,0,12,28,14,0,54,11,41,0,3,0,0,0
58,31,48,0,61,3,55,23,0,20,12,52,22,27,45,0,0,49,40,42,33,30,16,60,14,0,62,18,53,0,51,2,15,4,8,0,0,0,64,41,63,1,0,0,0,44,0,54,47,0,0,11,21,29,0,9,0,34,0,0,35,5,28,10
0,38,53,0,30,0,0,29,17,3,0,33,61,4,0,57,20,0,18,0,0,12,47,46,42,15,1,0,0,39,0,0,6,28,34,56,0,16,43,25,0,0,58,48,64,5,0,24,41,50,51,0,49,0,55,45,32,0,26,0,44,0,0,22
56,0,0,64,0,5,0,41,48,17,0,13,0,6,51,10,31,0,11,18,42,35,0,0,59,38,23,0,28,15,39,60,0,0,1,0,0,43,55,49,24,40,57,0,0,12,0,25,54,0,22,33,14,0,8,58,37,0,0,44,0,53,63,0
45,2,27,42,0,0,54,0,60,0,19,41,4,0,0,20,44,0,55,0,0,0,23,53,17,52,0,0,0,11,63,18,62,8,0,14,32,7,0,9,1,6,64,43,35,36,21,0,0,51,10,13,5,31,49,0,29,12,22,30,0,48,33,38
0,0,0,37,0,14,16,62,0,38,34,39,0,0,46,49,0,10,0,29,5,47,0,61,22,0,45,0,54,0,35,0,0,41,3,57,12,64,53,0,0,0,0,59,13,48,51,4,20,23,43,0,42,44,9,0,0,0,58,25,0,18,32,2
9,10,0,53,43,17,47,13,0,0,2,59,0,36,0,0,0,0,6,0,0,28,3,39,5,19,24,0,0,50,0,0,31,0,22,0,0,26,0,33,52,0,62,0,44,54,0,58,27,12,63,18,45,61,40,0,11,46,0,0,0,0,0,0
57,24,0,0,0,39,31,51,58,44,0,55,0,25,47,52,0,64,0,0,0,2,0,21,0,0,0,0,3,14,37,30,18,59,61,20,27,0,50,23,0,56,0,0,0,19,0,15,53,35,0,32,38,46,34,62,0,9,28,60,0,13,0,54
19,0,49,0,0,50,36,0,29,14,24,56,0,54,0,0,0,17,12,0,34,52,60,4,0,10,53,51,9,44,64,31,0,21,6,63,39,0,28,13,37,33,38,0,46,27,41,0,0,47,0,25,0,0,15,11,0,0,40,59,0,0,0,45
28,33,0,0,12,44,0,0,0,0,31,0,30,0,37,0,0,46,0,27,8,22,0,0,47,0,2,0,16,1,56,0,10,24,5,0,0,51,42,0,0,14,0,0,39,0,7,20,0,48,59,50,0,36,64,55,52,3,49,0,26,4,0,0
55,0,38,61,35,46,1,0,0,0,22,18,0,64,26,12,0,0,0,0,0,7,57,59,43,0,0,58,0,42,0,27,40,25,0,0,0,36,0,54,28,30,50,0,49,0,45,3,0,0,0,29,6,56,0,39,0,5,0,16,31,10,0,0
33,49,0,17,0,0,58,0,0,23,39,45,48,61,20,38,0,0,0,0,0,0,59,28,0,0,0,0,0,0,0,0,27,0,44,1,57,0,0,52,0,42,0,0,31,0,0,0,40,53,18,12,0,24,60,0,0,19,35,3,54,47,16,29
46,47,0,23,24,63,19,18,0,54,0,0,13,17,0,30,0,0,0,25,64,0,26,8,0,0,0,0,0,0,0,0,0,56,0,0,9,33,45,53,0,0,35,0,58,0,57,52,0,28,0,59,27,41,11,21,0,0,20,15,12,32,2,34
0,59,39,32,34,0,43,0,0,11,0,0,0,0,52,0,60,38,0,35,0,0,20,5,16,45,28,0,0,0,18,0,12,6,25,40,0,0,19,61,0,9,0,50,0,0,0,17,56,0,30,0,29,0,0,0,0,0,21,63,27,26,0,1
0,41,61,0,44,27,20,0,14,0,29,0,0,0,0,9,0,2,7,0,0,42,54,34,0,56,32,50,19,57,0,39,3,0,31,0,0,18,24,4,26,60,45,37,0,0,0,0,49,0,0,15,23,51,58,5,13,0,0,0,10,6,40,0
37,55,0,8,0,29,0,0,0,0,0,49,0,0,40,33,23,13,0,53,43,0,0,0,27,0,59,0,0,0,62,0,38,0,11,0,51,58,32,36,0,0,0,18,12,46,14,2,0,0,0,31,61,0,16,26,4,50,42,0,0,0,17,64
4,3,12,51,11,2,0,16,0,56,0,0,28,32,8,0,6,18,36,45,48,58,24,0,0,0,14,0,29,55,0,0,17,7,23,0,54,0,0,42,27,44,0,0,1,34,39,0,19,22,0,47,0,0,0,64,57,0,31,0,0,43,49,61
62,25,13,6,5,35,0,31,0,0,27,44,43,0,57,60,16,0,0,19,4,15,52,0,2,49,0,23,0,0,47,11,20,0,48,0,0,0,41,55,64,28,33,56,0,30,0,29,8,0,32,0,50,0,3,1,53,59,9,39,0,45,0,24
0,0,57,45,22,30,0,60,59,0,5,34,26,37,53,19,56,0,0,0,14,0,0,0,0,1,0,0,0,41,33,17,0,62,0,39,13,63,0,28,0,55,0,32,20,0,48,0,46,0,52,44,10,4,0,7,18,51,23,58,0,0,8,0
5,18,51,10,0,4,0,0,12,0,3,60,24,35,16,0,9,0,38,57,0,14,27,2,0,59,21,6,15,37,0,0,64,43,0,8,28,0,33,62,0,41,0,0,0,0,32,34,0,45,1,23,0,48,22,0,0,0,0,54,0,0,55,0
0,16,21,3,6,0,0,0,0,34,57,0,0,0,0,0,0,32,0,0,55,0,1,0,33,26,10,62,31,4,0,0,46,61,0,45,48,0,18,0,0,52,43,38,8,42,54,47,51,41,14,35,0,30,25,36,56,24,53,0,49,44,27,12
8,0,0,40,2,12,28,1,0,0,33,0,0,51,39,31,53,0,43,24,0,34,0,0,0,0,18,0,44,5,42,14,0,54,58,13,0,9,0,0,21,0,0,27,55,23,22,19,61,11,3,0,0,0,38,52,50,45,0,7,63,36,0,0
0,0,0,15,33,0,37,52,28,0,21,0,0,0,13,55,42,0,35,48,47,0,46,16,53,0,51,0,8,17,0,34,0,49,36,0,0,0,30,56,0,0,0,0,0,9,1,40,50,0,4,0,59,10,12,63,0,29,0,43,38,19,0,23
43,0,0,35,47,22,59,25,0,26,0,0,1,10,0,0,62,0,0,63,19,0,29,37,13,0,39,46,56,0,41,0,50,5,42,0,0,53,0,32,45,7,15,0,33,17,0,30,0,21,49,9,31,0,6,40,0,60,3,51,28,16,48,0
63,48,0,7,17,61,0,0,30,29,59,54,0,0,32,0,15,45,0,10,12,50,31,0,1,0,43,52,60,9,27,40,0,57,0,0,0,38,0,0,36,0,0,35,4,58,26,14,24,56,16,0,34,5,2,42,33,64,0,6,0,0,0,0
31,57,19,0,0,34,38,0,0,0,52,2,42,0,6,14,33,36,54,23,0,44,0,3,12,0,61,0,45,58,0,0,47,11,0,0,10,41,0,51,0,64,60,24,28,49,13,63,0,0,62,0,0,20,0,32,46,0,17,0,0,0,9,59
0,0,50,14,42,0,0,58,4,0,0,43,15,56,0,23,39,0,0,0,7,41,22,0,20,36,38,64,0,3,49,0,29,0,0,0,0,0,0,1,0,0,48,0,5,18,10,51,0,33,0,53,28,60,54,0,0,0,0,47,11,0,0,40
0,30,45,63,32,0,44,57,0,0,1,0,31,16,35,47,0,0,21,26,61,54,40,0,58,0,0,0,0,48,25,20,0,0,0,0,0,0,0,0,0,0,14,52,43,6,0,0,34,5,0,36,9,0,0,0,0,23,50,42,4,12,62,0
38,53,37,0,31,0,7,24,0,30,20,51,19,0,41,4,0,11,3,0,35,1,2,56,0,0,6,0,0,0,14,21,28,9,0,0,0,0,12,16,0,27,0,36,0,59,34,0,44,55,0,48,0,0,0,57,0,49,0,0,5,63,0,0
29,50,43,26,0,56,61,0,52,7,49,0,14,12,0,37,0,0,34,8,22,53,0,36,60,0,40,44,55,51,0,13,19,0,62,0,0,0,23,31,11,0,9,30,42,2,24,39,0,0,0,64,17,0,28,0,0,0,54,45,20,33,0,46
21,0,42,47,16,0,0,3,64,0,0,0,60,23,56,8,52,43,0,39,15,55,49,29,0,2,63,57,26,33,28,0,0,50,45,0,36,61,44,0,0,46,1,0,48,7,5,37,12,38,20,22,0,0,18,13,14,10,11,0,17,0,0,9
22,51,9,27,0,11,8,0,54,6,0,0,0,26,42,0,38,59,50,0,0,63,64,32,61,53,0,5,36,7,1,15,0,0,13,46,20,47,0,39,0,62,0,41,40,0,19,55,43,49,23,0,60,33,0,30,0,58,0,35,16,0,0,18
0,64,62,0,46,0,23,49,53,0,0,5,59,0,18,34,0,0,0,0,0,19,4,0,0,0,30,41,0,8,54,32,63,0,0,24,0,1,57,0,0,0,0,45,0,26,0,0,31,58,11,0,51,6,52,3,61,0,0,0,15,56,0,37
40,19,4,0,10,20,0,0,13,62,55,24,11,0,15,0,18,23,58,12,44,0,6,0,0,0,31,0,49,47,0,0,0,60,43,48,0,0,21,30,35,0,0,33,38,64,16,22,0,14,46,2,7,26,1,0,0,32,52,36,8,57,51,27
2,36,0,0,1,48,0,14,3,0,9,22,32,0,44,25,0,28,0,30,27,16,51,45,19,18,0,12,0,43,38,24,0,37,55,49,6,0,0,35,58,0,47,57,23,13,0,0,0,10,41,61,63,0,0,0,64,40,0,21,0,0,7,0
