7,45,24,18,0,42,43,0,0,0,44,0,29,33,0,9,14,12,0,0,47,0,0,0,48,0,49,17,4,0,0,23,32,0,0,11,0,0,0,16,10,27,0,31,0,28,39,0,25
0,32,0,2,47,36,0,0,0,9,8,0,16,0,0,21,0,3,0,6,20,42,11,0,43,0,0,0,0,0,17,10,37,0,38,0,33,0,13,0,0,0,24,44,35,49,27,0,0
0,28,15,46,0,0,4,45,0,0,0,2,42,32,0,40,29,35,38,43,34,0,44,27,22,0,0,0,0,0,9,30,0,0,6,41,0,0,0,0,47,0,8,13,11,16,48,0,0
0,0,0,32,0,17,40,0,0,0,0,0,31,0,46,3,39,0,47,33,0,0,0,0,0,4,1,11,27,0,0,0,8,0,0,6,0,0,20,30,0,0,0,0,0,0,0,0,0
25,19,0,31,0,38,12,0,45,30,35,23,44,16,0,34,0,0,0,36,8,17,0,0,29,49,0,0,0,0,0,0,0,0,0,47,15,0,0,0,39,14,18,48,37,5,11,21,0
0,0,20,9,46,0,45,0,0,0,0,0,0,36,10,0,21,0,40,7,17,6,0,12,26,0,41,18,33,0,0,4,23,0,0,35,0,44,0,28,0,0,0,30,0,27,15,0,34
28,15,0,0,0,34,0,24,0,42,40,0,11,0,0,48,38,0,0,0,43,0,20,47,0,0,5,33,1,0,30,6,45,21,31,29,7,36,0,46,37,0,4,0,0,32,35,12,26
8,0,43,0,29,0,27,18,0,0,0,0,0,10,0,12,0,0,0,0,13,45,0,0,19,0,0,0,0,22,47,14,38,0,0,31,17,1,2,4,5,0,40,49,46,24,6,0,33
0,30,6,4,5,0,0,19,0,13,0,0,33,0,0,0,26,23,0,24,18,0,31,32,27,36,0,0,35,29,0,41,40,0,0,8,9,11,0,0,0,43,0,14,0,7,42,0,0
0,47,14,0,0,2,0,0,0,21,15,28,46,7,37,16,0,0,4,22,0,0,30,0,0,23,0,34,36,43,0,9,0,18,0,0,41,0,19,0,0,0,45,20,8,0,0,1,17
0,34,0,22,6,33,48,0,27,3,45,8,4,0,0,49,0,0,44,0,46,15,17,0,28,0,24,25,0,0,0,40,0,30,18,26,0,0,32,23,42,12,0,41,0,0,13,37,31
0,49,40,0,0,0,0,23,0,35,6,42,25,0,33,39,0,47,14,1,11,27,46,0,2,0,31,38,45,26,0,0,43,0,0,3,0,19,0,0,24,29,15,4,32,0,0,0,0
0,16,5,24,45,0,23,17,1,0,26,31,0,0,29,37,0,0,28,25,0,49,0,43,18,14,0,0,12,0,42,0,10,4,13,0,0,7,21,44,0,35,47,0,0,0,30,27,11
37,7,0,0,27,0,0,30,0,0,11,40,39,13,5,0,34,8,0,38,48,0,1,22,10,44,6,0,28,17,0,16,29,0,19,2,14,15,47,0,0,31,0,0,23,0,0,43,49
31,25,44,0,0,0,15,38,0,2,18,32,0,0,42,13,6,0,22,0,9,0,0,8,4,19,0,40,0,49,24,0,0,33,11,0,0,48,27,0,16,36,3,0,20,45,7,46,0
0,0,0,0,39,28,47,41,34,0,0,21,0,12,0,0,18,0,0,31,16,29,33,0,20,0,35,23,44,38,22,32,0,9,7,0,46,17,6,1,0,37,0,0,0,0,8,40,0
3,20,18,0,0,12,0,5,44,16,7,0,0,49,27,4,0,17,0,0,0,47,48,0,45,0,36,42,14,0,31,0,0,2,0,0,30,33,25,13,11,0,26,28,34,38,0,29,0
36,21,0,0,49,47,34,0,0,0,30,0,8,0,0,6,0,41,0,44,35,11,0,17,0,0,10,0,0,48,32,0,0,27,20,4,1,5,24,37,0,0,0,45,0,0,33,26,0
0,0,30,23,0,32,0,7,0,0,0,29,9,26,0,0,49,10,0,46,39,0,0,2,1,47,43,0,8,16,0,44,35,0,0,0,13,0,0,31,0,6,0,0,3,21,25,28,0
11,0,35,40,19,45,7,0,23,14,32,13,47,44,0,0,37,36,25,27,0,0,0,0,8,0,0,4,46,0,0,0,0,5,0,42,0,0,0,0,0,33,31,0,30,0,17,0,6
26,14,31,25,0,0,46,0,5,19,0,27,41,6,40,1,24,16,12,0,42,44,21,0,0,35,22,0,13,0,0,0,4,45,0,0,49,0,28,48,0,34,0,37,0,0,0,23,38
44,0,22,33,0,37,0,0,0,24,0,18,0,40,0,0,2,21,0,0,15,23,26,0,3,13,0,30,43,25,34,0,9,0,47,10,0,0,0,0,0,0,42,0,48,41,5,0,0
0,3,8,29,41,24,1,33,10,0,0,0,48,45,0,0,0,0,0,0,0,0,0,5,32,0,0,49,21,15,0,0,0,6,0,20,44,47,14,39,35,0,11,46,0,12,0,36,18
0,0,0,0,0,0,0,0,0,37,46,0,0,4,0,0,20,0,0,0,5,39,9,34,0,0,0,0,0,33,36,0,30,10,40,0,21,0,0,0,0,0,14,27,0,19,0,0,0
0,0,13,3,9,30,5,0,46,0,0,0,0,28,25,0,0,38,49,0,0,0,0,0,35,18,27,0,26,4,43,33,47,11,0,22,31,21,0,0,0,41,34,0,0,14,19,20,0
0,0,1,19,15,25,26,0,0,0,33,0,34,0,20,0,40,44,5,0,0,0,0,0,42,0,12,16,37,32,0,39,0,38,0,0,45,0,8,6,0,0,0,9,17,4,0,31,0
12,0,36,17,0,43,0,22,29,26,0,0,0,11,0,0,23,33,0,0,4,25,14,0,37,0,0,0,41,0,0,24,18,20,0,19,5,0,49,0,0,0,10,16,0,15,44,7,13
0,6,39,0,48,0,33,8,0,0,0,10,0,35,0,30,0,0,0,0,14,0,24,36,34,26,20,0,0,28,0,19,0,0,0,0,0,25,11,3,0,0,0,32,47,0,0,0,46
21,29,27,44,32,0,0,0,47,0,9,15,38,0,28,0,0,7,0,0,0,5,23,0,0,0,0,0,31,0,0,36,0,13,0,16,0,43,34,0,0,30,48,40,42,0,3,0,41
46,18,0,34,20,0,35,31,0,4,3,0,0,25,0,36,45,0,0,12,1,19,0,38,11,0,0,22,0,30,0,7,14,16,0,33,0,0,26,17,0,0,0,21,6,23,0,39,43
14,38,0,0,0,0,0,0,39,0,16,0,17,43,0,0,3,0,0,13,27,0,0,0,47,0,21,0,6,5,46,0,0,0,44,0,0,37,18,40,28,0,30,0,29,0,12,0,45
2,44,7,1,17,0,13,0,19,0,43,0,0,0,3,29,33,25,34,0,21,16,47,0,23,32,37,0,0,0,0,5,49,0,0,0,0,27,40,12,0,15,6,26,18,11,0,48,0
15,35,0,20,0,21,0,37,0,0,0,17,0,0,36,0,31,39,8,0,44,0,0,19,0,43,2,45,0,0,38,0,7,0,22,1,48,41,16,0,0,3,13,0,0,46,0,0,0
43,0,0,0,18,0,49,25,41,15,0,0,0,20,0,0,7,24,11,0,32,22,0,26,0,12,0,0,47,21,0,0,6,0,0,0,0,39,0,14,0,0,2,8,44,0,40,17,0
0,48,0,47,0,3,28,0,36,0,0,0,0,0,0,0,27,0,13,41,0,0,18,0,0,34,40,0,11,37,14,0,20,0,8,44,0,0,29,24,7,2,0,1,19,43,10,4,5
0,0,23,39,0,0,0,0,0,12,0,5,18,24,48,19,0,0,6,20,0,9,0,49,13,11,14,0,17,0,28,27,0,0,0,37,0,0,45,10,22,26,0,47,15,3,41,42,0
0,5,0,41,42,46,0,27,0,8,0,47,0,3,0,23,0,2,0,0,26,7,36,0,21,28,0,0,0,40,48,15,19,44,0,18,0,0,9,38,0,20,16,34,0,0,0,45,39
30,27,26,0,0,9,22,0,7,11,0,46,0,0,35,0,47,40,17,37,0,33,8,0,0,48,0,20,0,10,18,1,0,34,0,0,43,0,0,19,49,0,12,0,0,25,29,0,0
