0,0,49,19,2,0,26,46,38,0,0,32,0,9,0,22,5,18,0,0,0,0,16,28,0,23,37,15,43,0,42,47,6,0,0,31,44,30,0,27,0,45,24,7,3,17,29,12,41
0,40,35,0,0,0,41,31,0,0,0,0,8,0,43,0,12,26,0,39,0,19,20,29,1,32,0,30,0,0,0,18,24,0,0,0,4,0,0,15,34,2,6,0,11,0,10,0,21
0,5,0,27,0,45,4,32,0,8,17,0,30,49,0,23,0,6,0,0,39,10,2,0,0,41,0,38,18,0,24,9,0,0,0,0,3,0,1,0,14,34,0,0,44,46,7,35,0
41,2,0,0,29,1,14,7,0,23,39,6,25,35,26,16,10,22,18,42,12,13,46,0,34,4,32,0,0,0,8,21,0,0,0,24,9,0,5,38,19,0,0,0,0,0,0,3,0
10,26,42,0,28,0,25,0,2,0,0,4,48,44,1,0,0,0,0,0,8,21,0,5,24,7,0,0,3,13,6,0,14,0,0,0,11,43,30,0,0,35,34,20,0,0,0,23,0
24,44,0,11,48,0,0,0,0,13,40,41,3,26,7,0,0,49,14,45,15,33,0,20,0,0,0,42,38,34,10,22,0,32,19,0,12,29,21,0,46,17,0,28,25,0,47,16,4
38,0,16,33,34,0,35,0,18,0,21,27,9,12,25,0,20,0,0,0,0,0,0,0,0,37,0,0,0,2,0,0,0,47,0,26,0,8,42,31,41,0,32,0,10,0,22,0,14
21,49,9,0,19,7,0,0,24,34,0,0,29,0,48,0,0,0,5,0,31,23,36,0,0,12,0,11,0,35,0,44,42,45,40,39,28,15,0,4,20,10,0,13,0,41,38,2,6
31,23,8,13,0,46,0,0,10,0,38,0,11,45,44,0,33,0,9,0,3,0,39,48,0,16,0,19,0,0,0,43,0,20,0,22,47,2,0,18,0,0,1,15,0,0,21,0,0
0,0,21,2,0,31,0,14,23,1,7,34,32,0,22,18,28,4,39,0,0,0,0,0,44,48,0,45,17,0,0,26,20,0,9,0,0,33,8,3,0,41,0,12,35,25,36,0,0
47,11,0,41,7,13,38,2,3,0,0,39,49,17,0,0,0,0,19,12,43,24,0,14,0,46,8,27,0,23,45,0,0,33,16,32,40,0,28,42,0,5,0,0,31,6,0,20,1
9,15,27,0,0,22,28,21,0,0,25,13,19,33,0,0,17,32,31,0,40,0,0,4,7,0,0,41,48,0,39,0,37,8,0,38,30,47,0,34,0,0,45,2,0,49,11,18,44
36,0,0,5,20,0,0,45,0,38,0,0,0,46,3,0,13,0,0,0,0,0,19,18,47,33,34,0,0,0,0,0,12,0,28,14,0,0,0,7,0,29,0,0,16,39,0,0,8
34,32,6,12,0,39,46,0,0,31,0,5,41,16,0,25,14,0,38,0,10,22,0,0,9,3,0,0,4,0,47,30,2,0,0,18,17,26,15,0,0,21,40,19,0,0,33,27,48
25,17,0,29,43,0,0,27,0,18,9,0,40,36,45,20,0,0,35,47,0,6,5,49,0,26,0,28,1,22,3,0,0,0,0,46,39,48,0,0,37,44,21,4,13,14,0,7,24
0,0,14,30,45,24,0,29,0,6,47,28,0,0,49,0,26,21,0,0,46,16,0,1,2,0,0,0,0,0,25,7,13,5,34,0,20,12,10,19,36,31,0,3,0,38,42,0,0
0,0,13,0,0,23,8,0,0,43,0,38,46,4,0,39,0,36,0,0,0,11,0,16,0,2,33,0,31,0,28,0,41,0,44,3,26,0,18,0,30,0,0,17,0,15,12,10,22
39,12,11,16,0,47,0,34,5,29,0,17,42,21,23,44,49,48,0,38,0,30,0,3,0,0,35,8,46,0,27,0,0,0,20,0,45,0,0,33,31,0,0,24,19,0,1,41,18
26,0,7,0,33,0,32,0,9,41,13,25,0,3,0,30,0,0,0,15,0,0,0,37,0,0,0,0,0,0,0,0,4,0,39,1,10,42,29,0,35,0,38,0,34,20,46,0,16
43,45,25,0,24,19,0,12,35,0,8,26,18,0,4,17,0,3,21,16,47,46,0,0,0,13,0,9,29,33,34,10,0,0,38,41,5,6,11,20,0,0,0,0,2,30,0,48,39
0,41,0,0,0,29,42,1,0,0,32,22,7,0,0,0,34,0,13,28,5,0,0,17,38,6,0,10,49,0,0,0,0,0,15,47,37,46,0,0,8,0,14,0,33,0,40,11,36
0,35,0,0,0,0,0,0,19,10,2,0,6,20,0,0,0,40,27,0,0,0,41,21,39,0,18,22,8,1,30,32,9,25,7,17,24,36,14,48,0,12,23,37,47,0,0,28,49
0,46,4,37,21,0,0,36,30,0,15,0,16,0,0,0,0,8,41,0,35,47,0,27,0,0,5,26,40,0,0,11,0,24,0,19,34,0,43,2,0,28,7,25,0,29,0,45,0
8,0,48,0,6,0,11,3,43,14,0,0,37,0,0,0,42,5,0,0,0,17,0,9,23,28,15,49,0,18,0,13,30,0,4,0,41,0,0,0,0,27,20,0,0,0,32,31,0
1,47,46,39,26,12,37,38,0,35,0,44,4,11,0,0,30,34,43,0,18,8,21,32,0,24,31,0,0,0,0,28,7,27,0,16,0,19,0,0,49,25,36,0,40,48,17,0,0
28,0,0,15,44,4,0,30,0,0,49,0,36,0,12,0,0,0,47,0,0,42,0,38,37,20,0,0,6,0,35,0,0,26,33,0,1,0,2,0,0,46,13,45,0,0,14,0,29
0,33,0,45,0,0,49,0,0,0,41,47,0,2,15,0,0,0,0,4,9,40,14,26,0,0,29,0,0,48,19,0,43,0,11,34,0,17,6,0,0,0,46,35,7,27,8,0,5
0,20,0,35,0,30,36,13,15,0,33,45,26,0,28,8,6,0,0,0,0,0,4,0,19,0,43,3,0,5,0,42,34,2,31,23,48,14,44,0,12,0,41,0,18,16,0,39,0
0,19,0,43,27,5,29,48,20,0,1,7,31,0,10,45,0,13,0,0,17,18,22,0,33,34,0,25,9,0,0,41,0,0,0,0,0,0,0,35,38,3,26,0,21,12,28,0,0
0,0,31,42,32,0,16,0,34,0,0,9,10,27,0,49,48,23,7,44,0,0,0,0,0,1,39,46,0,0,0,40,0,0,47,0,0,24,26,13,5,0,4,43,37,11,0,15,38
0,0,0,49,37,48,34,26,41,9,6,11,17,0,2,0,22,0,42,0,44,28,18,36,45,43,0,16,0,39,46,0,27,0,0,20,25,5,0,47,4,38,31,23,0,10,0,0,0
16,0,20,24,0,0,44,15,0,30,0,42,1,0,32,6,39,0,0,9,0,34,23,0,0,19,0,21,47,36,0,37,10,0,0,0,0,0,48,12,40,0,0,5,0,3,45,22,17
46,42,1,23,12,27,15,0,0,0,0,37,0,0,19,0,11,47,29,49,0,0,40,0,0,31,48,35,13,7,0,34,0,0,0,0,0,0,22,0,6,39,0,0,20,32,0,0,25
19,21,0,6,0,0,0,0,32,27,10,35,0,39,40,12,23,31,36,0,26,14,0,0,49,25,1,0,28,42,5,48,0,4,0,0,46,34,45,0,0,0,2,18,24,0,37,30,43
0,30,0,14,4,0,43,49,22,0,31,0,38,0,17,35,0,0,0,25,41,0,9,0,26,42,47,32,0,16,0,0,0,1,0,0,15,7,23,37,10,24,48,0,0,0,0,0,13
11,0,32,0,0,2,0,0,0,20,0,12,45,43,37,0,18,28,0,0,7,27,3,33,0,0,24,0,0,0,0,25,17,35,8,36,0,0,0,21,0,0,29,0,15,40,49,42,0
29,3,26,40,36,0,22,0,0,7,18,0,0,0,21,13,0,0,34,43,45,0,10,39,17,5,0,37,32,0,0,38,0,9,6,0,2,11,0,1,0,0,44,0,14,0,0,0,12
