0,0,41,0,26,3,0,43,0,21,27,0,48,0,0,0,0,0,32,0,24,0,18,0,0,0,28,20,10,0,8,4,29,44,0,0,1,36,0,25,35,49,31,47,0,16,0,0,7
0,29,42,0,23,0,0,0,37,0,0,0,2,0,0,21,9,14,0,0,44,30,0,34,0,12,17,33,48,7,28,22,0,49,0,0,0,13,0,43,16,0,4,11,0,35,10,0,1
46,35,0,0,14,18,21,7,0,33,40,0,16,47,0,0,41,30,43,27,0,5,0,0,36,0,0,0,25,12,13,6,0,11,0,0,22,37,0,0,0,0,42,38,0,17,48,26,8
0,43,4,49,10,25,0,0,32,13,17,0,5,45,3,47,23,0,36,0,28,0,0,0,11,35,42,27,38,2,33,0,0,14,37,6,48,44,39,0,26,24,20,0,0,0,30,0,0
0,48,0,15,0,2,7,26,10,0,11,0,0,49,0,16,0,20,18,45,29,0,32,0,22,0,25,38,30,0,46,19,0,0,1,0,0,34,0,0,31,14,0,44,36,0,28,0,6
0,0,7,31,0,48,0,28,0,0,15,0,1,9,26,20,10,16,0,0,18,0,4,0,33,8,0,0,34,45,43,25,21,0,0,5,0,24,0,0,0,0,0,0,0,49,22,39,0
17,22,0,0,0,0,3,0,36,46,25,0,24,0,8,15,0,0,0,42,12,0,7,30,40,14,0,26,0,33,0,44,0,9,38,0,27,29,0,34,13,32,1,10,45,0,6,43,35
0,0,43,0,0,0,0,0,47,0,37,6,0,48,0,0,0,0,33,0,14,27,0,20,28,0,9,5,2,0,30,41,19,8,0,16,10,11,0,0,25,0,26,0,12,0,40,34,29
0,32,26,4,0,44,28,18,11,29,0,0,0,0,30,0,0,0,34,22,13,31,16,2,0,15,6,45,46,35,36,0,0,0,10,0,0,0,0,1,39,12,47,23,0,41,42,9,0
10,19,12,0,27,0,14,0,8,0,0,44,34,13,0,37,6,4,46,0,23,18,43,0,42,38,0,47,29,0,11,0,0,0,0,45,0,22,35,0,30,0,0,0,0,0,5,0,0
29,1,2,0,8,15,34,19,31,12,0,10,33,0,17,28,0,43,0,11,0,37,0,35,21,13,24,0,3,27,0,0,0,4,47,0,9,0,36,6,20,0,32,0,0,0,0,44,18
0,20,33,39,0,0,0,0,0,0,0,35,0,23,0,0,25,1,47,2,41,0,0,36,10,0,49,0,12,0,0,13,26,15,32,18,40,0,31,0,0,42,0,30,0,8,14,0,0
43,0,46,0,4,36,0,47,5,0,0,9,0,0,2,0,0,26,40,0,20,34,42,0,15,0,29,0,7,37,18,11,0,48,0,21,0,0,22,0,8,27,44,6,0,3,0,31,0
0,0,48,0,0,0,47,27,41,0,21,23,44,12,18,14,0,0,17,10,1,38,28,6,9,0,0,0,16,0,45,0,42,26,33,31,15,0,24,40,7,0,0,25,5,30,43,20,0
39,5,40,29,0,12,8,0,0,0,0,26,30,0,0,24,0,34,42,25,21,0,0,0,43,0,0,49,0,10,1,14,41,0,0,11,35,0,9,17,0,47,45,37,48,0,0,7,33
23,0,9,18,0,14,42,0,3,25,0,46,0,0,0,4,0,15,45,29,49,16,8,7,0,26,0,37,13,0,0,36,27,43,0,0,34,0,0,0,33,0,0,0,40,0,21,32,0
6,0,0,19,0,10,24,4,18,32,0,22,14,0,0,35,33,13,48,0,30,41,25,0,0,0,20,0,21,0,29,0,0,0,0,0,28,0,45,44,0,37,0,8,39,0,2,0,0
20,0,0,7,11,0,0,0,1,17,0,15,0,10,6,0,19,27,37,0,0,32,39,0,0,0,21,0,0,5,31,0,0,0,0,3,0,25,48,41,42,46,0,34,26,23,12,18,47
28,0,0,0,44,33,0,37,40,39,42,0,0,36,22,0,0,0,11,23,7,0,1,45,12,46,0,0,17,6,34,20,25,47,0,0,0,2,0,0,4,13,19,15,14,0,0,35,16
26,0,49,0,0,0,45,3,0,0,18,25,0,20,0,0,0,23,30,12,48,15,14,41,0,0,0,0,6,0,0,0,0,13,27,33,0,42,1,7,0,0,46,0,0,34,36,17,0
33,0,15,0,36,20,0,40,14,0,0,2,38,0,29,13,0,0,0,19,0,0,24,0,0,0,0,0,0,16,0,0,12,1,9,44,0,46,10,37,28,35,27,45,47,5,0,42,0
0,14,0,30,0,40,35,0,0,0,32,45,0,41,0,27,0,28,0,0,6,0,0,0,0,31,13,0,47,0,10,0,48,46,0,0,0,8,26,49,5,0,38,18,0,0,0,23,15
16,39,31,32,13,23,5,0,0,11,0,21,7,0,33,1,0,38,10,0,22,47,0,0,0,0,0,0,36,0,0,37,34,41,0,20,0,0,0,45,0,29,0,35,0,44,0,0,24
8,10,24,22,7,37,29,17,0,0,31,13,0,0,41,26,34,45,16,44,0,1,0,38,19,40,18,9,49,15,21,0,0,30,0,0,0,14,25,0,0,23,0,39,28,0,0,3,12
21,47,1,3,0,0,0,0,6,30,44,0,27,22,0,11,0,0,15,0,0,4,49,28,0,0,10,25,0,31,0,40,38,0,39,2,18,12,41,13,0,0,0,26,0,0,0,0,0
0,0,44,0,6,0,0,0,0,1,0,0,0,0,14,7,0,35,0,46,8,11,36,0,0,33,0,42,19,0,26,0,45,0,28,40,0,0,3,0,17,16,0,22,13,9,20,0,41
0,0,0,0,29,28,0,0,0,31,23,38,0,44,0,12,35,0,0,43,15,0,27,0,1,0,33,39,0,0,0,0,0,0,0,0,7,16,0,42,0,0,10,41,20,22,18,0,32
44,25,20,47,16,0,2,42,7,0,13,0,11,27,0,0,0,0,0,0,0,49,0,12,45,0,0,0,32,0,0,0,8,0,43,23,39,0,14,0,3,0,35,0,30,33,0,0,0
0,0,22,10,12,0,26,36,25,14,0,16,0,19,42,0,45,49,27,41,0,0,0,46,0,0,0,0,0,20,39,0,0,17,0,38,37,0,6,0,34,0,21,40,0,24,0,0,5
15,46,0,0,21,0,30,33,0,0,35,0,0,0,39,25,0,0,0,0,11,20,17,9,0,0,0,0,28,41,24,0,0,0,0,0,0,0,0,26,0,48,0,49,19,2,7,0,0
0,0,0,17,43,0,0,34,2,22,0,49,40,32,10,0,0,21,20,30,0,24,11,0,13,0,0,0,5,0,16,42,4,6,0,12,44,28,0,0,0,45,48,0,9,15,0,25,39
42,0,18,0,0,32,9,21,12,0,41,30,15,1,44,0,0,0,6,0,33,0,19,0,0,47,2,0,0,0,40,0,13,0,34,4,0,27,0,36,0,20,43,0,0,0,0,0,45
0,0,36,0,0,6,0,20,46,0,39,0,0,18,7,0,1,3,0,0,0,14,0,22,0,0,0,15,0,25,9,35,49,0,0,0,0,31,0,30,2,43,13,4,27,42,37,16,0
